Id,SalePrice
2734,173757.21073376996
2735,146922.8178936693
2736,142379.80511498472
2737,124847.03820740261
2738,192518.0504283423
2739,179448.48755940754
2740,158504.39009350332
2741,156020.66150921606
2742,175825.04593023565
2743,150470.14196384302
2744,161787.12073072355
2745,144171.01268546912
2746,140079.3392765995
2747,151134.5516753573
2748,133987.20785073904
2749,135969.0243880714
2750,139202.23893203234
2751,123907.21387139903
2752,212852.9304607826
2753,182137.40430975409
2754,237023.26357938413
2755,157500.44258641108
2756,102574.91561256208
2757,111634.92136419886
2758,97388.46314336454
2759,153825.53849605127
2760,139083.46858295618
2761,154145.2157558842
2762,162498.23614669434
2763,219507.06109318603
2764,158312.41025623912
2765,258903.03275207512
2766,134090.7096597924
2767,110283.117931769
2768,164472.2263288478
2769,148023.81563397424
2770,175404.37644696352
2771,124008.51794353046
2772,124388.56215153885
2773,162866.33734096162
2774,150107.83745078044
2775,135351.87469871526
2776,140524.1493076247
2777,149464.3910111495
2778,112106.02488103628
2779,130270.06321789103
2780,122417.85192149713
2781,104948.37814598222
2782,108410.96873512358
2783,100044.93889480075
2784,141323.94467417354
2785,130292.55838655605
2786,85354.53770986861
2787,126011.38664289967
2788,87640.34481825409
2789,211463.5710067763
2790,99336.66279325915
2791,141874.35220313075
2792,94838.18251644894
2793,168626.4464740149
2794,89900.32990516705
2795,110228.95009127814
2796,110989.73820053009
2797,209675.55358025612
2798,105728.47600399992
2799,124690.96741933697
2800,86704.35755708185
2801,121162.20819152745
2802,139236.20895349176
2803,219428.08658966568
2804,142022.69028825226
2805,102175.96368497287
2806,114855.87410550377
2807,179484.56471350847
2808,157188.64292700187
2809,136804.53839179562
2810,135996.02595128136
2811,176263.37721001628
2812,169515.79923962778
2813,218635.10832531887
2814,217754.23765099913
2815,108015.55230554454
2816,251438.43208057387
2817,159395.32767304778
2818,141400.41815150593
2819,154181.8569661157
2820,148277.79459391764
2821,117960.06965391814
2822,174941.00681912818
2823,248305.83776942358
2824,190107.7728630865
2825,145686.0500630533
2826,138427.20931147007
2827,163147.53057270395
2828,213080.14746777707
2829,176059.66201531712
2830,229073.0822268859
2831,191360.86207245485
2832,232211.10766964435
2833,243876.96219255112
2834,215061.4682598149
2835,222975.07396208675
2836,193646.71723620745
2837,185478.76769588632
2838,176420.98029520188
2839,172355.60907001025
2840,225925.15404020995
2841,193148.06550839485
2842,200931.3515450149
2843,145324.53885172418
2844,180193.30271357927
2845,126601.52607271177
2846,199172.01170515397
2847,200556.5912064661
2848,219789.42771797575
2849,203052.3654965426
2850,237547.1853457721
2851,211851.851010298
2852,206551.42993065625
2853,207655.59091972042
2854,146828.5187633891
2855,202441.16628121224
2856,205828.93569791998
2857,192304.291128665
2858,208099.47991529657
2859,133220.33523563598
2860,137477.43332677352
2861,146619.24431772012
2862,198652.74614175683
2863,135730.9853108009
2864,234673.54131692112
2865,167873.55274153428
2866,176223.74602608962
2867,101260.4472393748
2868,148840.30884104155
2869,151421.8119668204
2870,148672.2148505281
2871,111602.04072996497
2872,87200.4886744073
2873,106895.73881130855
2874,131010.63773306426
2875,141948.88554132648
2876,144208.1605576334
2877,136817.3464347084
2878,152350.26745754993
2879,136012.80215299843
2880,126928.61154719279
2881,147256.786012768
2882,150259.93499603495
2883,184716.10253984338
2884,166595.55637688685
2885,166104.6607696697
2886,179106.8271183989
2887,114946.5747681056
2888,141954.55558792964
2889,79705.43428157482
2890,83615.67093173649
2891,139894.14055073803
2892,68818.79035531083
2893,118441.9739628275
2894,73442.43990728405
2895,266138.0235487198
2896,252783.18176104582
2897,204813.66463371943
2898,213395.00288874065
2899,224320.9159523482
2900,179306.28206182466
2901,207957.29569609178
2902,195678.95884705312
2903,280668.98273639806
2904,291830.27552626457
2905,131653.02601034596
2906,206012.57241939832
2907,108668.67178583385
2908,133651.0242156217
2909,182635.52401873915
2910,92728.96330311387
2911,95448.32275484514
2912,165727.04288621905
2913,92253.79225917136
2914,84196.09386249766
2915,84196.09386249766
2916,92796.11993202317
2917,172402.15825056823
2918,126396.74965767082
2919,221652.28069381113
